filename,number_of_pages,categorized,all_categorized,file_location,content
104-10326-10063.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/104-10326-10063.pdf,
104-10326-10064.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10064.pdf,
104-10326-10065.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10326-10065.pdf,
104-10326-10066.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10326-10066.pdf,
104-10326-10067.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10067.pdf,
104-10326-10068.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10326-10068.pdf,
104-10326-10069.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10069.pdf,
104-10326-10070.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10326-10070.pdf,
104-10326-10071.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10326-10071.pdf,
104-10326-10072.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10326-10072.pdf,
104-10326-10073.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10073.pdf,
104-10326-10074.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10074.pdf,
104-10326-10075.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10075.pdf,
104-10326-10076.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10076.pdf,
104-10326-10077.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10077.pdf,
104-10326-10078.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10326-10078.pdf,
104-10326-10079.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10326-10079.pdf,
104-10326-10080.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10080.pdf,
104-10326-10081.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10326-10081.pdf,
104-10326-10082.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10082.pdf,
104-10326-10083.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10326-10083.pdf,
104-10326-10084.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10326-10084.pdf,
104-10326-10085.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10085.pdf,
104-10326-10087.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10087.pdf,
104-10326-10090.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10326-10090.pdf,
104-10326-10091.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10326-10091.pdf,
104-10326-10092.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10092.pdf,
104-10326-10093.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10326-10093.pdf,
104-10326-10094.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10326-10094.pdf,
104-10326-10095.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10326-10095.pdf,
104-10326-10096.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10096.pdf,
104-10326-10097.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10097.pdf,
104-10326-10098.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10326-10098.pdf,
104-10326-10100.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10326-10100.pdf,
104-10326-10101.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/104-10326-10101.pdf,
104-10326-10102.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10326-10102.pdf,
104-10328-10038.pdf,93,93,True,/Users/furkandemir/Desktop/Thesis/files/91-100/104-10328-10038.pdf,
104-10330-10010.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10330-10010.pdf,
104-10330-10026.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/104-10330-10026.pdf,
104-10330-10044.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/104-10330-10044.pdf,
104-10330-10060.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10330-10060.pdf,
104-10330-10070.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10330-10070.pdf,
104-10330-10081.pdf,16,16,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10330-10081.pdf,
104-10330-10083.pdf,13,13,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10330-10083.pdf,
104-10330-10100.pdf,11,11,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10330-10100.pdf,
104-10330-10102.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10330-10102.pdf,
104-10330-10118.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10330-10118.pdf,
104-10330-10133.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10330-10133.pdf,
104-10331-10076.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10331-10076.pdf,
104-10331-10080.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10331-10080.pdf,
104-10331-10118.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10331-10118.pdf,
104-10331-10121.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10331-10121.pdf,
104-10331-10127.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10331-10127.pdf,
104-10331-10132.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10331-10132.pdf,
104-10331-10134.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10331-10134.pdf,
104-10331-10139.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/104-10331-10139.pdf,
104-10331-10140.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10331-10140.pdf,
104-10331-10149.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/104-10331-10149.pdf,
104-10331-10152.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10331-10152.pdf,
104-10331-10154.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/104-10331-10154.pdf,
104-10331-10166.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10331-10166.pdf,
104-10331-10177.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10331-10177.pdf,
104-10331-10178.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10331-10178.pdf,
104-10331-10194.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10331-10194.pdf,
104-10331-10202.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10331-10202.pdf,
104-10331-10209.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10331-10209.pdf,
104-10331-10226.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10331-10226.pdf,
104-10331-10318.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10331-10318.pdf,
104-10331-10320.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10331-10320.pdf,
104-10331-10321.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10331-10321.pdf,
104-10331-10338.pdf,15,15,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10331-10338.pdf,
104-10331-10353.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10331-10353.pdf,
104-10331-10370.pdf,38,38,True,/Users/furkandemir/Desktop/Thesis/files/31-40/104-10331-10370.pdf,
104-10332-10000.pdf,13,13,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10332-10000.pdf,
104-10332-10002.pdf,25,25,True,/Users/furkandemir/Desktop/Thesis/files/21-30/104-10332-10002.pdf,
104-10332-10007.pdf,81,81,True,/Users/furkandemir/Desktop/Thesis/files/81-90/104-10332-10007.pdf,
104-10332-10008.pdf,22,22,True,/Users/furkandemir/Desktop/Thesis/files/21-30/104-10332-10008.pdf,
104-10332-10009.pdf,76,76,True,/Users/furkandemir/Desktop/Thesis/files/71-80/104-10332-10009.pdf,
104-10332-10014.pdf,56,56,True,/Users/furkandemir/Desktop/Thesis/files/51-60/104-10332-10014.pdf,
104-10332-10016.pdf,15,15,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10332-10016.pdf,
104-10332-10020.pdf,17,17,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10332-10020.pdf,
104-10332-10021.pdf,22,22,True,/Users/furkandemir/Desktop/Thesis/files/21-30/104-10332-10021.pdf,
104-10332-10022.pdf,95,95,True,/Users/furkandemir/Desktop/Thesis/files/91-100/104-10332-10022.pdf,
104-10332-10023.pdf,220,220,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10332-10023.pdf,
104-10333-10001.pdf,169,169,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10333-10001.pdf,
104-10333-10002.pdf,25,25,True,/Users/furkandemir/Desktop/Thesis/files/21-30/104-10333-10002.pdf,
104-10333-10006.pdf,34,34,True,/Users/furkandemir/Desktop/Thesis/files/31-40/104-10333-10006.pdf,
104-10333-10008.pdf,59,59,True,/Users/furkandemir/Desktop/Thesis/files/51-60/104-10333-10008.pdf,
104-10333-10011.pdf,65,65,True,/Users/furkandemir/Desktop/Thesis/files/61-70/104-10333-10011.pdf,
104-10333-10013.pdf,34,34,True,/Users/furkandemir/Desktop/Thesis/files/31-40/104-10333-10013.pdf,
104-10333-10014.pdf,199,199,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10333-10014.pdf,
104-10335-10001.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10335-10001.pdf,
104-10335-10008.pdf,39,39,True,/Users/furkandemir/Desktop/Thesis/files/31-40/104-10335-10008.pdf,
104-10335-10014.pdf,51,51,True,/Users/furkandemir/Desktop/Thesis/files/51-60/104-10335-10014.pdf,
104-10336-10000.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10336-10000.pdf,
104-10336-10034.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10336-10034.pdf,
104-10337-10001.pdf,261,261,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10337-10001.pdf,
104-10337-10002.pdf,27,27,True,/Users/furkandemir/Desktop/Thesis/files/21-30/104-10337-10002.pdf,
104-10337-10014.pdf,63,63,True,/Users/furkandemir/Desktop/Thesis/files/61-70/104-10337-10014.pdf,
104-10338-10005.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10338-10005.pdf,
104-10338-10018.pdf,24,24,True,/Users/furkandemir/Desktop/Thesis/files/21-30/104-10338-10018.pdf,
104-10400-10311.pdf,231,231,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10400-10311.pdf,
104-10400-10316.pdf,61,61,True,/Users/furkandemir/Desktop/Thesis/files/61-70/104-10400-10316.pdf,
104-10406-10136.pdf,13,13,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10406-10136.pdf,
104-10406-10139.pdf,19,19,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10406-10139.pdf,
104-10408-10027.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10408-10027.pdf,
104-10408-10078.pdf,22,22,True,/Users/furkandemir/Desktop/Thesis/files/21-30/104-10408-10078.pdf,
104-10408-10316.pdf,19,19,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10408-10316.pdf,
104-10408-10329.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10408-10329.pdf,
104-10408-10415.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10408-10415.pdf,
104-10408-10416.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10408-10416.pdf,
104-10412-10005.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10412-10005.pdf,
104-10413-10053.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10413-10053.pdf,
104-10413-10057.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10413-10057.pdf,
104-10413-10306.pdf,91,91,True,/Users/furkandemir/Desktop/Thesis/files/91-100/104-10413-10306.pdf,
104-10414-10002.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10414-10002.pdf,
104-10414-10025.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/104-10414-10025.pdf,
104-10418-10041.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/104-10418-10041.pdf,
104-10418-10045.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10418-10045.pdf,
104-10418-10046.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10418-10046.pdf,
104-10418-10103.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10418-10103.pdf,
104-10418-10104.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10418-10104.pdf,
104-10418-10202.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10418-10202.pdf,
104-10418-10230.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10418-10230.pdf,
104-10418-10378.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10418-10378.pdf,
104-10418-10439.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10418-10439.pdf,
104-10422-10054.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10422-10054.pdf,
104-10422-10055.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10422-10055.pdf,
104-10422-10057.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10422-10057.pdf,
104-10423-10337.pdf,52,52,True,/Users/furkandemir/Desktop/Thesis/files/51-60/104-10423-10337.pdf,
104-10425-10008.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/104-10425-10008.pdf,
104-10428-10012.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10428-10012.pdf,
104-10431-10006.pdf,39,39,True,/Users/furkandemir/Desktop/Thesis/files/31-40/104-10431-10006.pdf,
104-10431-10091.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10431-10091.pdf,
104-10431-10102.pdf,12,12,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10431-10102.pdf,
104-10433-10050.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10433-10050.pdf,
104-10433-10081.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10433-10081.pdf,
104-10433-10167.pdf,22,22,True,/Users/furkandemir/Desktop/Thesis/files/21-30/104-10433-10167.pdf,
104-10433-10209.pdf,295,295,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10433-10209.pdf,
104-10433-10212.pdf,166,166,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10433-10212.pdf,
104-10435-10071.pdf,149,149,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10435-10071.pdf,
104-10437-10079.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10437-10079.pdf,
104-10437-10091.pdf,49,49,True,/Users/furkandemir/Desktop/Thesis/files/41-50/104-10437-10091.pdf,
104-10438-10186.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10438-10186.pdf,
104-10438-10237.pdf,189,189,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10438-10237.pdf,
104-10439-10113.pdf,31,31,True,/Users/furkandemir/Desktop/Thesis/files/31-40/104-10439-10113.pdf,
104-10506-10024.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10506-10024.pdf,
104-10506-10028.pdf,157,157,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10506-10028.pdf,
104-10510-10090.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10510-10090.pdf,
104-10510-10141.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10510-10141.pdf,
104-10512-10101.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10512-10101.pdf,
104-10512-10102.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10512-10102.pdf,
104-10512-10110.pdf,13,13,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10512-10110.pdf,
104-10516-10103.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10516-10103.pdf,
104-10516-10195.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10516-10195.pdf,
104-10516-10214.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10516-10214.pdf,
104-10516-10227.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10516-10227.pdf,
104-10516-10239.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10516-10239.pdf,
104-10516-10270.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10516-10270.pdf,
104-10516-10338.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10516-10338.pdf,
104-10516-10348.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10516-10348.pdf,
104-10517-10120.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10517-10120.pdf,
104-10517-10121.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10517-10121.pdf,
104-10519-10182.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10519-10182.pdf,
104-10519-10184.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10519-10184.pdf,
104-10527-10212.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/104-10527-10212.pdf,
104-10527-10277.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10527-10277.pdf,
104-10527-10421.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10527-10421.pdf,
104-10527-10424.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10527-10424.pdf,
104-10528-10052.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10528-10052.pdf,
104-10528-10053.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10528-10053.pdf,
104-10528-10056.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10528-10056.pdf,
104-10528-10149.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10528-10149.pdf,
104-10528-10180.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10528-10180.pdf,
104-10529-10182.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10529-10182.pdf,
104-10529-10184.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10529-10184.pdf,
104-10529-10196.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10529-10196.pdf,
104-10529-10277.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10529-10277.pdf,
104-10529-10323.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10529-10323.pdf,
104-10529-10329.pdf,5,5,True,/Users/furkandemir/Desktop/Thesis/files/5/104-10529-10329.pdf,
104-10529-10330.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10529-10330.pdf,
104-10529-10367.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10529-10367.pdf,
104-10534-10173.pdf,69,69,True,/Users/furkandemir/Desktop/Thesis/files/61-70/104-10534-10173.pdf,
104-10535-10001.pdf,52,52,True,/Users/furkandemir/Desktop/Thesis/files/51-60/104-10535-10001.pdf,
119-10021-10413.pdf,25,25,True,/Users/furkandemir/Desktop/Thesis/files/21-30/119-10021-10413.pdf,
124-10058-10420.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/124-10058-10420.pdf,
124-10062-10456.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/124-10062-10456.pdf,
124-10114-10010.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/124-10114-10010.pdf,
124-10115-10027.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/124-10115-10027.pdf,
124-10150-10104.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/124-10150-10104.pdf,
124-10158-10061.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/124-10158-10061.pdf,
124-10163-10134.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/124-10163-10134.pdf,
124-10164-10151.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/124-10164-10151.pdf,
124-10167-10498.pdf,55,55,True,/Users/furkandemir/Desktop/Thesis/files/51-60/124-10167-10498.pdf,
124-10168-10040.pdf,35,35,True,/Users/furkandemir/Desktop/Thesis/files/31-40/124-10168-10040.pdf,
124-10179-10217.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/124-10179-10217.pdf,
124-10179-10217_multirif.pdf,370,370,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10179-10217_multirif.pdf,
124-10179-10219_multirif.pdf,370,370,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10179-10219_multirif.pdf,
124-10179-10220.pdf,133,133,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10179-10220.pdf,
124-10179-10221.pdf,640,640,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10179-10221.pdf,
124-10179-10221_multirif.pdf,370,370,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10179-10221_multirif.pdf,
124-10180-10217_multirif.pdf,139,139,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10180-10217_multirif.pdf,
124-10180-10236_multirif.pdf,139,139,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10180-10236_multirif.pdf,
124-10180-10295.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/124-10180-10295.pdf,
124-10180-10320_multirif.pdf,139,139,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10180-10320_multirif.pdf,
124-10180-10323_multirif.pdf,139,139,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10180-10323_multirif.pdf,
124-10180-10324_multirif.pdf,139,139,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10180-10324_multirif.pdf,
124-10180-10325_multirif.pdf,139,139,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10180-10325_multirif.pdf,
124-10181-10009.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/124-10181-10009.pdf,
124-10182-10231.pdf,155,155,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10182-10231.pdf,
124-10183-10277_multirif_redacted.pdf,224,224,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10183-10277_multirif_redacted.pdf,
124-10183-10279_multirif_redacted.pdf,224,224,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10183-10279_multirif_redacted.pdf,
124-10184-10237.pdf,275,275,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10184-10237.pdf,
124-10185-10099 (c06716626).pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/124-10185-10099 (c06716626).pdf,
124-10185-10099.pdf,170,170,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10185-10099.pdf,
124-10185-10099_multirif.pdf,288,288,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10185-10099_multirif.pdf,
124-10185-10100.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/124-10185-10100.pdf,
124-10185-10193_multirif.pdf,258,258,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10185-10193_multirif.pdf,
124-10185-10195_multirif.pdf,258,258,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10185-10195_multirif.pdf,
124-10185-10214.pdf,11,11,True,/Users/furkandemir/Desktop/Thesis/files/11-20/124-10185-10214.pdf,
124-10186-10041.pdf,118,118,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10041.pdf,
124-10186-10045_multirif.pdf,147,147,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10045_multirif.pdf,
124-10186-10048_multirif.pdf,147,147,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10048_multirif.pdf,
124-10186-10049_multirif.pdf,147,147,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10049_multirif.pdf,
124-10186-10051_multirif.pdf,147,147,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10051_multirif.pdf,
124-10186-10054_multirif.pdf,147,147,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10054_multirif.pdf,
124-10186-10055_multirif.pdf,147,145,False,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10055_multirif.pdf,
124-10186-10056_multirif.pdf,147,147,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10056_multirif.pdf,
124-10188-10208.pdf,170,170,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10188-10208.pdf,
124-10188-10308.pdf,22,22,True,/Users/furkandemir/Desktop/Thesis/files/21-30/124-10188-10308.pdf,
124-10190-10075.pdf,2119,2119,True,/Users/furkandemir/Desktop/Thesis/files/101+/124-10190-10075.pdf,
124-10193-10258.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/124-10193-10258.pdf,
124-10203-10246.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/124-10203-10246.pdf,
124-10203-10276.pdf,19,19,True,/Users/furkandemir/Desktop/Thesis/files/11-20/124-10203-10276.pdf,
124-10203-10292.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/124-10203-10292.pdf,
124-10203-10294.pdf,21,21,True,/Users/furkandemir/Desktop/Thesis/files/21-30/124-10203-10294.pdf,
124-10203-10464.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/124-10203-10464.pdf,
124-10203-10465.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/124-10203-10465.pdf,
124-10203-10466.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/124-10203-10466.pdf,
124-10203-10468.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/124-10203-10468.pdf,
124-10203-10482.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/124-10203-10482.pdf,
124-10203-10485.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/124-10203-10485.pdf,
124-10203-10489.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/124-10203-10489.pdf,
124-10203-10494.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/124-10203-10494.pdf,
124-10203-10497.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/124-10203-10497.pdf,
124-10204-10004.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/124-10204-10004.pdf,
